_id,club,transfermarktProfileURL
6137d428dbfe2f47acea07ce,6083e7a3ea008800175f70fd,https://www.transfermarkt.pl/rafal-ostrowski/profil/spieler/327888
6137d428dbfe2f47acea07cf,60a1492ec55fb30017f085c6,https://www.transfermarkt.pl/kacper-czajkowski/profil/spieler/399428
6137d428dbfe2f47acea07d0,611bf1f6fe16ff48a850e31b,https://www.transfermarkt.pl/jakub-glaz/profil/spieler/371465
6137d428dbfe2f47acea07d1,60a1492ec55fb30017f085c6,https://www.transfermarkt.pl/mateusz-wlazlowski/profil/spieler/268650
6137d428dbfe2f47acea07d2,60a1492ec55fb30017f085c6,https://www.transfermarkt.pl/patryk-orzel/profil/spieler/454421
6137d428dbfe2f47acea07d4,611bf1f6fe16ff48a850e31d,https://www.transfermarkt.pl/daniel-pawlowski/profil/spieler/797926
6137d428dbfe2f47acea07d3,611bf1f6fe16ff48a850e2d1,https://www.transfermarkt.pl/mateusz-kulchawy/profil/spieler/456012
6137d428dbfe2f47acea07d5,611bf1f6fe16ff48a850e321,https://www.transfermarkt.pl/sebastian-golak/profil/spieler/498038
6137d428dbfe2f47acea07d7,611bf1f6fe16ff48a850e2ce,https://www.transfermarkt.pl/oskar-majbroda/profil/spieler/450361
6137d428dbfe2f47acea07d8,6069a398e40eb400173fb918,https://www.transfermarkt.pl/mateusz-janczar/profil/spieler/690616
6137d428dbfe2f47acea07d9,611bf1f6fe16ff48a850e2ab,https://www.transfermarkt.pl/kacper-dziuba/profil/spieler/916908
6137d428dbfe2f47acea07db,611bf1f6fe16ff48a850e2ab,https://www.transfermarkt.pl/lukasz-grabowski/profil/spieler/382504
6137d428dbfe2f47acea07dd,611bf1f6fe16ff48a850e2af,https://www.transfermarkt.pl/dominik-sasiak/profil/spieler/504868
6137d428dbfe2f47acea07de,611bf1f6fe16ff48a850e2b8,https://www.transfermarkt.pl/oskar-pogorzelec/profil/spieler/225879
6137d428dbfe2f47acea07df,607ed67b9318290017d92529,https://www.transfermarkt.pl/szymon-kapelusz/profil/spieler/248743
6137d428dbfe2f47acea07e0,611bf1f6fe16ff48a850e2b0,https://www.transfermarkt.pl/marek-ufnal/profil/spieler/281008
6137d428dbfe2f47acea07e1,611bf1f6fe16ff48a850e2aa,https://www.transfermarkt.pl/konrad-prawucki/profil/spieler/447281
6137d428dbfe2f47acea07e4,60620ca10727700017d932d7,https://www.transfermarkt.pl/arkadiusz-kot/profil/spieler/452496
6137d428dbfe2f47acea07e5,60620ca10727700017d932d7,https://www.transfermarkt.pl/mateusz-chyla/profil/spieler/453390
6137d428dbfe2f47acea07e7,6060f6f799d65b0017f26d9a,https://www.transfermarkt.pl/michal-bedronka/profil/spieler/237281
6137d428dbfe2f47acea07e8,611bf1f6fe16ff48a850e2bf,https://www.transfermarkt.pl/michal-nawrot/profil/spieler/280349
6137d428dbfe2f47acea07e9,611bf1f6fe16ff48a850e320,https://www.transfermarkt.pl/mateusz-zajac/profil/spieler/385845
6137d428dbfe2f47acea07ea,60be5f2ce0e4a000178a7679,https://www.transfermarkt.pl/andrzej-sobieszczyk/profil/spieler/280010
6137d428dbfe2f47acea07eb,6115315f63870a0017cd4eae,https://www.transfermarkt.pl/szymon-kaminski/profil/spieler/386247
6137d428dbfe2f47acea07ec,611bf1f6fe16ff48a850e2af,https://www.transfermarkt.pl/adrian-olszewski/profil/spieler/197070
6137d428dbfe2f47acea07ed,611bec29a3796c00171c2f8f,https://www.transfermarkt.pl/piotr-lazarz/profil/spieler/471419
6137d428dbfe2f47acea07ee,611bf1f6fe16ff48a850e2b6,https://www.transfermarkt.pl/krzysztof-bieganski/profil/spieler/330417
6137d428dbfe2f47acea07ef,611bf1f6fe16ff48a850e2ea,https://www.transfermarkt.pl/lukasz-buczkowski/profil/spieler/266032
6137d428dbfe2f47acea07f0,60525ab391530f001704bc38,https://www.transfermarkt.pl/seweryn-caputa/profil/spieler/450626
